arrival_time,start_time,finish_time,wait_time,queue_length
14-12-2023 06.54,14-12-2023 07.27,2023-12-14 07:40:51,32.43,236.0
21-05-2023 07.54,21-05-2023 08.16,2023-05-21 08:30:15,22.01,18.0
29-01-2024 16.27,29-01-2024 16.55,2024-01-29 16:57:19,27.89,43.0
07-10-2023 15.59,07-10-2023 16.20,2023-10-07 16:26:11,21.86,40.0
07-09-2023 07.13,07-09-2023 07.37,2023-09-07 07:53:31,24.51,40.0
31-01-2024 12.04,31-01-2024 12.41,2024-01-31 12:43:12,36.86,44.0
2023/09/04 08:04:15,04-09-2023 08.28,2023-09-04 08:30:50,23.83,20.0
2024/01/14 08:58:12,14-01-2024 09.20,2024-01-14 09:31:36,22.28,31.0
17-03-2024 03.33,17-03-2024 03.58,2024-03-17 04:08:57,25.18,26.0
24-07-2023 04.42,24-07-2023 05.07,2023-07-24 05:12:36,,14.0
27-06-2023 02.38,2023-06-27 03:00,2023-06-27 03:07:57,21.09,24.0
07-09-2023 13.50,07-09-2023 14.14,2023-09-07 14:24:47,24.54,25.0
02-12-2023 12.16,02-12-2023 12.35,2023-12-02 12:54:15,19.07,33.0
21-12-2023 05.48,21-12-2023 06.12,2023-12-21 06:19:51,24.51,8.0
30-03-2023 8.42,30-03-2023 8.51,2023-03-30 09:05:08.599999999,13.36,47.0
02-03-2024 13.36,02-03-2024 13.58,2024-03-02 14:05:09,21.7,31.0
23-01-2024 03.13,23-01-2024 03.36,2024-01-23 03:49:54,22.64,36.0
16-01-2024 23.51,17-01-2024 00.15,2024-01-17 00:34:36,23.32,37.0
21-06-2023 05.09,21-06-2023 05.37,2023-06-21 05:43:50,27.63,36.0
13-12-2023 03.49,13-12-2023 04.16,2023-12-13 04:30:56,26.72,25.0
2024/01/17 10:10:46,17-01-2024 10.28,2024-01-17 10:46:19,17.45,47.0
30-09-2023 20.52,30-09-2023 21.17,30-09-2023 21:20:28.238894,24.64,31.0
24-07-2023 11.58,24-07-2023 12.25,2023-07-24 12:41:47,26.46,14.0
09-06-2023 04.37,09-06-2023 05.00,2023-06-09 05:11:41,23.49,16.0
13-04-2023 05.01,13-04-2023 05.30,2023-04-13 05:54:53,28.86,30.0
05-01-2024 23.19,05-01-2024 23.33,2024-01-05 23:50:29,13.96,9.0
09-05-2023 17.05,09-05-2023 17.25,2023-05-09 17:32:28,19.95,34.0
05-11-2023 06.09,05-11-2023 06.23,2023-11-05 06:25:12,13.31,21.0
10-03-2024 08.01,10-03-2024 08.24,2024-03-10 08:26:12,22.28,44.0
30-03-2023 10.31,30-03-2023 10.39,2023-03-30 10:54:21.200000000,14.97,32.0
30-03-2023 2.36,30-03-2023 2.39,2023-03-30 02:53:52.200000000,14.72,17.0
27-03-2024 08.26,27-03-2024 08.39,27-03-2024 08:52:26.166160,13.32,13.0
30-03-2023 15.45,30-03-2023 15.48,2023-03-30 15:53:22.000000000,4.55,25.0
18-02-2024 23.54,19-02-2024 00.15,2024-02-19 00:20:50,20.71,26.0
01-06-2023 03.09,01-06-2023 03.25,01-06-2023 03:35:54.953345,15.89,21.0
26-01-2024 11.07,26-01-2024 11.39,2024-01-26 11:46:17,31.69,64.0
19-12-2023 06.30,19-12-2023 07.03,2023-12-19 07:15:47,33.14,43.0
24-03-2024 09.01,24-03-2024 09.24,2024-03-24 09:37:42,22.49,23.0
21-11-2023 17.52,21-11-2023 18.19,2023-11-21 18:26:52,26.64,225.0
02-10-2023 17.10,02-10-2023 17.35,2023-10-02 17:55:42,25.18,35.0
27-12-2023 04.02,27-12-2023 04.30,2023-12-27 04:42:17,27.67,37.0
06-01-2024 16.04,06-01-2024 16.33,2024-01-06 16:53:55,29.97,27.0
14-12-2023 08.26,14-12-2023 08.52,2023-12-14 09:01:08,26.8,46.0
30-11-2023 06.45,30-11-2023 07.11,2023-11-30 07:13:51,,34.0
17-07-2023 06.45,17-07-2023 07.14,2023-07-17 07:21:45,28.69,34.0
20-08-2023 02.27,20-08-2023 02.49,2023-08-20 03:03:18,22.47,28.0
23-12-2023 20.06,23-12-2023 20.37,2023-12-23 20:48:13,31.26,40.0
30-03-2023 21.09,30-03-2023 21.10,2023-03-30 21:13:16.200000000,2.42,44.0
30-03-2023 15.45,30-03-2023 15.48,2023-03-30 16:04:30.400000000,15.69,25.0
10-07-2023 12.49,10-07-2023 13.07,2023-07-10 13:11:17,18.43,
10-12-2023 12.00,10-12-2023 12.30,2023-12-10 12:38:17,30.52,57.0
21-07-2023 09.29,21-07-2023 10.02,21-07-2023 10:06:33.159355,32.68,53.0
24-05-2023 21.19,24-05-2023 21.44,2023-05-24 21:58:49,24.6,41.0
30-03-2023 13.55,30-03-2023 14.04,2023-03-30 14:10:32.200000000,5.77,
09-04-2023 08.27,09-04-2023 08.55,2023-04-09 09:07:23,27.67,135.0
29-09-2023 13.21,29-09-2023 13.34,29-09-2023 13:43:39.184340,13.36,18.0
03-09-2023 13.41,03-09-2023 13.59,2023-09-03 14:11:40,17.93,26.0
18-02-2024 23.07,18-02-2024 23.38,2024-02-18 23:55:58,31.51,33.0
11-12-2023 05.42,11-12-2023 05.58,2023-12-11 06:11:09,16.19,29.0
26-12-2023 20.16,26-12-2023 20.46,2023-12-26 21:04:29,29.92,36.0
30-03-2023 21.09,30-03-2023 21.09,2023-03-30 21:20:18.600000000,10.46,44.0
23-01-2024 21.29,23-01-2024 21.49,2024-01-23 21:55:41,19.91,126.0
07-05-2023 10.13,07-05-2023 10.26,2023-05-07 10:47:36,13.06,23.0
19-12-2023 13.33,19-12-2023 13.53,2023-12-19 14:05:39,19.57,26.0
2023/11/04 07:31:43,04-11-2023 07.53,2023-11-04 08:09:02,22.08,18.0
24-09-2023 10.54,24-09-2023 11.08,2023-09-24 11:16:03,13.53,12.0
05-02-2024 15.04,05-02-2024 15.33,2024-02-05 15:41:10,29.12,46.0
16-07-2023 03.21,16-07-2023 03.40,2023-07-16 03:57:21,19.48,37.0
21-04-2023 02.23,21-04-2023 03.05,2023-04-21 03:13:23,41.28,48.0
03-03-2024 08.02,03-03-2024 08.16,2024-03-03 08:21:35,13.23,207.0
29-08-2023 23.36,30-08-2023 00.01,2023-08-30 00:19:34,24.98,46.0
16-03-2024 16.21,16-03-2024 16.39,2024-03-16 16:43:10,18.48,43.0
,12-12-2023 03.18,2023-12-12 03:38:04,37.24,51.0
12-12-2023 06.33,12-12-2023 07.00,2023-12-12 07:08:56,27.57,23.0
21-05-2023 14.58,21-05-2023 15.11,2023-05-21 15:24:34,12.3,32.0
25-11-2023 15.45,25-11-2023 16.07,2023-11-25 16:11:33,22.05,42.0
30-06-2023 10.03,2023-06-30 10:18,2023-06-30 10:25:08,14.22,15.0
03-06-2023 03.18,03-06-2023 03.45,2023-06-03 03:52:20,26.49,32.0
06-07-2023 12.29,06-07-2023 12.59,2023-07-06 13:11:28,30.78,33.0
2023/05/30 01:38:16,30-05-2023 01.54,2023-05-30 02:01:18,16.45,10.0
30-03-2023 3.02,30-03-2023 3.08,2023-03-30 03:25:52.800000000,17.63,45.0
2024/02/02 02:47:04,02-02-2024 03.13,2024-02-02 03:20:47,26.56,51.0
03-01-2024 05.46,03-01-2024 06.20,2024-01-03 06:37:34,33.46,39.0
,30-03-2023 0.20,2023-03-30 00:32:24.400000000,12.34,28.0
09-03-2024 20.12,09-03-2024 20.29,2024-03-09 20:32:30,17.52,41.0
16-05-2023 02.28,16-05-2023 02.43,2023-05-16 03:01:15,14.83,30.0
20-02-2024 10.10,20-02-2024 10.26,2024-02-20 10:39:28,15.64,26.0
21-05-2023 12.48,2023-05-21 13:07,2023-05-21 13:12:00,18.93,21.0
18-01-2024 03.07,2024-01-18 03:24,18-01-2024 03:33:40.297036,16.91,8.0
29-05-2023 13.30,29-05-2023 13.51,2023-05-29 14:03:03,20.64,
21-01-2024 11.57,21-01-2024 12.31,2024-01-21 12:48:16,33.83,54.0
17-01-2024 14.38,17-01-2024 14.58,2024-01-17 15:06:50,20.28,26.0
19-12-2023 21.18,19-12-2023 21.39,2023-12-19 21:51:21,83.17,31.0
2024/02/07 04:11:27,2024-02-07 04:31,2024-02-07 04:44:52,19.55,16.0
20-09-2023 03.24,20-09-2023 03.55,2023-09-20 04:06:43,30.55,47.0
30-03-2023 21.09,30-03-2023 21.13,2023-03-30 21:19:25.800000000,,44.0
26-03-2024 05.22,26-03-2024 05.40,2024-03-26 05:50:05,17.83,24.0
05-05-2023 02.44,2023-05-05 03:17,2023-05-05 03:34:40,32.35,31.0
22-10-2023 09.38,2023-10-22 10:04,2023-10-22 10:14:04,25.65,25.0
25-07-2023 13.11,25-07-2023 13.35,2023-07-25 13:40:26,24.37,51.0
11-06-2023 11.58,11-06-2023 12.29,2023-06-11 12:32:50,31.09,37.0
28-04-2023 15.04,28-04-2023 15.18,2023-04-28 15:27:09,14.23,12.0
09-03-2024 07.21,09-03-2024 07.52,2024-03-09 08:06:11,30.52,22.0
18-01-2024 02.44,18-01-2024 03.11,2024-01-18 03:24:47,27.82,25.0
2023/07/05 13:42:42,05-07-2023 14.03,2023-07-05 14:17:02,20.4,
,03-03-2024 07.44,2024-03-03 08:09:26,31.12,60.0
08-10-2023 22.11,08-10-2023 22.34,2023-10-08 22:49:25,23.04,26.0
11-03-2024 04.37,11-03-2024 04.52,2024-03-11 04:59:23,,35.0
25-02-2024 23.05,25-02-2024 23.23,2024-02-25 23:39:15,17.88,34.0
13-09-2023 22.05,13-09-2023 22.22,2023-09-13 22:35:16,16.7,30.0
30-11-2023 08.59,30-11-2023 09.34,2023-11-30 09:44:14,34.99,50.0
06-09-2023 23.41,07-09-2023 00.02,2023-09-07 00:24:13,20.92,31.0
28-07-2023 09.45,28-07-2023 10.08,2023-07-28 10:16:43,23.5,36.0
24-10-2023 16.30,24-10-2023 17.00,2023-10-24 17:15:10,29.82,28.0
06-12-2023 10.56,06-12-2023 11.22,2023-12-06 11:36:38,25.67,41.0
14-01-2024 06.24,14-01-2024 06.51,2024-01-14 06:57:04,27.23,53.0
12-02-2024 07.37,12-02-2024 07.55,2024-02-12 08:00:17,18.59,31.0
30-03-2023 0.10,30-03-2023 0.11,2023-03-30 00:24:20.199999999,13.27,28.0
18-12-2023 04.28,18-12-2023 04.58,2023-12-18 05:15:21,29.72,31.0
23-11-2023 04.49,23-11-2023 04.53,2023-11-23 05:07:18,3.17,19.0
2023/08/06 12:13:53,06-08-2023 12.31,2023-08-06 12:37:48,17.78,38.0
15-01-2024 17.33,15-01-2024 17.59,2024-01-15 18:09:30,26.1,32.0
2023/10/04 13:21:33,04-10-2023 13.40,2023-10-04 13:42:47,71.42,20.0
25-12-2023 01.05,25-12-2023 01.21,2023-12-25 01:36:16,16.59,29.0
08-10-2023 12.41,08-10-2023 13.02,2023-10-08 13:09:18,20.78,29.0
08-04-2023 03.31,08-04-2023 03.55,2023-04-08 04:02:17,24.11,165.0
20-10-2023 22.48,20-10-2023 23.21,2023-10-20 23:30:10,32.85,54.0
30-03-2023 20.49,30-03-2023 20.59,2023-03-30 21:08:18.199999999,8.37,22.0
23-12-2023 07.28,23-12-2023 07.51,2023-12-23 07:53:24,23.13,46.0
21-08-2023 21.21,21-08-2023 21.48,2023-08-21 21:52:22,26.78,21.0
30-03-2023 10.31,30-03-2023 10.34,2023-03-30 10:53:14.600000000,18.86,32.0
19-04-2023 21.31,19-04-2023 21.48,2023-04-19 21:53:17,,29.0
13-12-2023 11.37,13-12-2023 11.59,2023-12-13 12:08:56,21.97,24.0
2023/08/02 07:24:31,2023-08-02 07:41,2023-08-02 07:52:55,16.8,32.0
08-10-2023 23.12,08-10-2023 23.47,09-10-2023 00:01:42.184690,35.39,37.0
2024/03/02 06:37:40,02-03-2024 07.02,02-03-2024 07:16:23.884389,25.32,17.0
16-02-2024 23.17,16-02-2024 23.39,2024-02-16 23:53:04,22.09,35.0
29-01-2024 20.52,29-01-2024 21.14,2024-01-29 21:20:55,22.49,42.0
2023/09/04 15:17:57,04-09-2023 15.45,2023-09-04 16:03:14,27.68,42.0
11-08-2023 10.51,11-08-2023 11.13,2023-08-11 11:16:05,21.84,41.0
09-06-2023 01.12,09-06-2023 01.33,2023-06-09 01:40:34,21.06,16.0
13-01-2024 11.01,13-01-2024 11.23,2024-01-13 11:35:35,21.62,26.0
2024/02/23 15:52:12,23-02-2024 16.21,2024-02-23 16:33:32,29.68,46.0
04-11-2023 06.35,04-11-2023 06.56,2023-11-04 07:14:50,20.28,26.0
08-11-2023 05.17,08-11-2023 05.35,2023-11-08 05:44:04,18.32,29.0
2023/06/02 12:41:46,02-06-2023 13.09,2023-06-02 13:17:11,27.47,26.0
28-09-2023 14.00,28-09-2023 14.34,2023-09-28 14:43:02,34.09,46.0
30-03-2023 18.31,30-03-2023 18.40,2023-03-30 18:53:51.600000000,13.46,30.0
24-03-2024 03.45,24-03-2024 04.10,2024-03-24 04:20:12,24.37,
03-11-2023 11.16,03-11-2023 11.31,2023-11-03 11:33:30,14.94,14.0
20-01-2024 10.21,20-01-2024 10.42,2024-01-20 10:45:05,20.92,22.0
02-12-2023 10.56,02-12-2023 11.20,2023-12-02 11:31:19,23.5,42.0
2023/12/26 18:41:07,26-12-2023 19.11,2023-12-26 19:13:06,29.99,67.0
28-03-2024 19.06,2024-03-28 19:24,2024-03-28 19:29:44,18.52,23.0
09-05-2023 00.45,09-05-2023 01.11,2023-05-09 01:24:46,26.54,40.0
14-03-2024 02.50,14-03-2024 03.07,2024-03-14 03:18:48,16.81,21.0
19-08-2023 21.45,19-08-2023 22.08,2023-08-19 22:12:20,22.88,24.0
30-03-2023 12.33,30-03-2023 12.36,2023-03-30 12:40:23.200000000,4.27,40.0
17-04-2023 07.15,17-04-2023 07.06,17-04-2023 07:29:13.051359,9.46,7.0
08-02-2024 10.00,08-02-2024 10.16,2024-02-08 10:30:26,16.46,22.0
2023/05/25 07:44:33,25-05-2023 08.01,2023-05-25 08:07:10,17.26,36.0
07-03-2024 11.59,07-03-2024 12.11,2024-03-07 12:22:51,11.73,29.0
26-09-2023 10.21,26-09-2023 10.47,2023-09-26 11:00:04,25.83,29.0
05-10-2023 04.30,05-10-2023 04.57,2023-10-05 05:08:02,26.6,45.0
25-09-2023 09.49,25-09-2023 10.14,2023-09-25 10:16:11,24.87,53.0
02-04-2023 16.53,02-04-2023 17.08,2023-04-02 17:18:03,14.74,34.0
30-03-2023 17.36,30-03-2023 17.34,2023-03-30 17:51:18.800000000,14.43,16.0
04-04-2023 00.51,2023-04-04 01:23,2023-04-04 01:26:12,31.8,63.0
11-01-2024 10.04,11-01-2024 10.21,2024-01-11 10:31:11,17.15,26.0
2023/08/18 13:51:19,18-08-2023 14.08,2023-08-18 14:19:12,17.07,19.0
03-02-2024 23.22,03-02-2024 23.44,2024-02-03 23:54:22,22.02,23.0
30-03-2023 22.00,30-03-2023 22.10,2023-03-30 22:13:56.200000000,3.77,12.0
06-03-2024 00.25,06-03-2024 00.55,2024-03-06 01:15:48,30.38,38.0
05-08-2023 18.12,2023-08-05 18:38,2023-08-05 18:54:35,25.84,37.0
09-11-2023 12.45,09-11-2023 13.03,2023-11-09 13:15:49,18.58,36.0
17-07-2023 07.00,17-07-2023 07.25,2023-07-17 07:29:09,24.82,52.0
04-08-2023 00.45,04-08-2023 01.12,2023-08-04 01:21:59,26.97,38.0
12-10-2023 19.16,12-10-2023 19.42,2023-10-12 19:59:22,25.53,28.0
13-08-2023 01.14,13-08-2023 01.02,2023-08-13 01:26:17,12.19,37.0
18-04-2023 06.45,18-04-2023 06.57,2023-04-18 07:16:51,12.05,12.0
22-03-2024 01.46,2024-03-22 02:19,2024-03-22 02:28:43,32.99,47.0
05-01-2024 04.49,05-01-2024 05.12,2024-01-05 05:21:03,22.31,
19-12-2023 01.25,19-12-2023 01.43,2023-12-19 01:48:05,18.27,18.0
29-08-2023 02.09,29-08-2023 02.30,2023-08-29 02:39:15,20.68,24.0
16-05-2023 19.02,16-05-2023 19.22,2023-05-16 19:31:47,19.92,21.0
10-04-2023 17.47,10-04-2023 18.16,2023-04-10 18:36:14,28.69,21.0
11-02-2024 14.52,11-02-2024 15.23,2024-02-11 15:30:21,30.65,45.0
04-11-2023 17.39,04-11-2023 18.07,2023-11-04 18:21:37,,32.0
17-04-2023 09.29,17-04-2023 09.46,2023-04-17 09:58:45,16.44,36.0
14-04-2023 00.01,14-04-2023 00.23,2023-04-14 00:39:07,22.72,45.0
29-01-2024 09.08,29-01-2024 09.27,2024-01-29 09:36:13,19.08,26.0
,19-11-2023 23.41,2023-11-19 23:49:28,21.32,20.0
30-12-2023 17.13,30-12-2023 17.33,2023-12-30 17:38:08,20.55,32.0
20-09-2023 14.59,20-09-2023 15.25,2023-09-20 15:33:23,,32.0
27-05-2023 14.55,27-05-2023 15.08,2023-05-27 15:19:09,13.71,11.0
17-12-2023 17.27,17-12-2023 17.49,2023-12-17 18:03:42,21.67,25.0
20-01-2024 19.26,20-01-2024 19.48,2024-01-20 20:00:43,21.5,17.0
,14-02-2024 16.04,2024-02-14 16:18:11,18.07,39.0
02-12-2023 08.53,02-12-2023 09.18,2023-12-02 09:43:02,25.34,21.0
30-03-2023 05.08,30-03-2023 05.29,2023-03-30 05:44:35,20.71,11.0
11-04-2023 19.33,2023-04-11 20:00,11-04-2023 20:11:41.976671,27.1,25.0
16-08-2023 17.20,16-08-2023 17.56,2023-08-16 17:58:57,36.13,52.0
08-10-2023 23.14,08-10-2023 23.28,2023-10-08 23:33:32,13.25,
30-10-2023 07.22,30-10-2023 07.39,2023-10-30 07:46:45,16.71,34.0
15-07-2023 19.47,15-07-2023 20.07,2023-07-15 20:27:59,20.47,31.0
02-05-2023 00.25,02-05-2023 00.52,2023-05-02 00:54:40,27.02,46.0
17-01-2024 14.22,17-01-2024 14.44,2024-01-17 14:50:24,22.42,45.0
13-02-2024 20.48,13-02-2024 21.07,2024-02-13 21:09:27,18.91,29.0
08-05-2023 15.23,08-05-2023 15.43,2023-05-08 15:53:16,20.26,23.0
30-03-2023 18.31,30-03-2023 18.32,2023-03-30 18:45:27.600000000,13.06,30.0
24-10-2023 22.39,24-10-2023 23.02,2023-10-24 23:15:21,22.9,39.0
13-06-2023 07.07,13-06-2023 07.32,2023-06-13 07:50:12,,26.0
08-02-2024 21.33,08-02-2024 21.53,2024-02-08 22:12:51,19.65,37.0
11-01-2024 11.27,11-01-2024 11.51,2024-01-11 11:54:39,24.14,29.0
15-10-2023 05.21,15-10-2023 05.50,2023-10-15 06:05:39,28.69,45.0
30-03-2023 1.58,30-03-2023 2.00,2023-03-30 02:07:01.000000000,6.4,27.0
09-04-2023 14.12,09-04-2023 14.41,2023-04-09 14:48:14,29.66,43.0
17-04-2023 20.41,17-04-2023 21.05,2023-04-17 21:18:44,23.78,37.0
09-10-2023 07.41,09-10-2023 08.05,2023-10-09 08:12:57,24.1,43.0
15-08-2023 08.40,15-08-2023 09.11,2023-08-15 09:25:19,31.86,28.0
21-04-2023 15.50,21-04-2023 16.09,2023-04-21 16:18:36,19.42,32.0
30-03-2023 1.58,30-03-2023 1.58,2023-03-30 02:06:31.600000000,7.91,27.0
27-05-2023 12.30,27-05-2023 12.54,2023-05-27 13:11:46,24.98,41.0
2024/01/20 10:57:21,20-01-2024 11.08,2024-01-20 11:13:43,11.6,10.0
30-03-2023 5.34,30-03-2023 5.34,2023-03-30 05:49:43.800000000,15.43,
03-08-2023 11.19,03-08-2023 11.39,2023-08-03 11:49:59,20.8,32.0
27-02-2024 14.17,27-02-2024 14.56,2024-02-27 15:15:43,39.14,54.0
30-12-2023 23.23,30-12-2023 23.43,2023-12-30 23:51:40,20.45,
16-01-2024 15.57,16-01-2024 16.11,2024-01-16 16:31:49,14.94,24.0
04-02-2024 14.08,04-02-2024 14.40,2024-02-04 14:52:31,31.67,29.0
09-07-2023 23.18,09-07-2023 23.44,2023-07-09 23:51:04,25.13,34.0
20-08-2023 13.29,2023-08-20 13:56,2023-08-20 14:12:16,26.57,53.0
27-06-2023 03.24,27-06-2023 03.46,2023-06-27 03:54:00,21.86,45.0
22-07-2023 02.16,22-07-2023 02.38,2023-07-22 02:50:47,21.41,42.0
17-04-2023 10.43,17-04-2023 10.58,2023-04-17 11:04:38,15.69,22.0
19-01-2024 06.44,19-01-2024 07.12,2024-01-19 07:29:00,27.81,49.0
15-11-2023 13.57,15-11-2023 13.32,2023-11-15 14:08:45,24.81,36.0
21-10-2023 13.14,21-10-2023 13.36,2023-10-21 13:52:37,22.2,32.0
05-03-2024 21.23,05-03-2024 21.41,2024-03-05 21:48:51,18.32,35.0
08-12-2023 14.35,08-12-2023 14.53,2023-12-08 15:08:33,17.45,33.0
2023/07/17 20:28:37,17-07-2023 20.43,2023-07-17 20:45:37,14.9,5.0
30-03-2023 5.34,30-03-2023 5.35,2023-03-30 05:42:15.600000000,6.96,50.0
30-03-2023 0.10,30-03-2023 0.16,2023-03-30 00:25:48.400000000,,28.0
19-06-2023 00.29,2023-06-19 00:51,2023-06-19 01:03:15,22.19,54.0
28-02-2024 09.48,2024-02-28 10:18,2024-02-28 10:20:59,30.05,47.0
06-05-2023 02.48,06-05-2023 03.06,2023-05-06 03:20:30,18.07,20.0
24-01-2024 17.38,24-01-2024 18.01,2024-01-24 18:14:25,22.89,33.0
07-09-2023 15.32,07-09-2023 16.06,2023-09-07 16:18:40,33.34,35.0
27-09-2023 15.59,27-09-2023 16.34,2023-09-27 16:44:14,34.5,40.0
01-08-2023 23.15,01-08-2023 23.37,2023-08-01 23:42:32,21.99,28.0
22-07-2023 21.22,22-07-2023 21.32,2023-07-22 21:56:51,10.17,37.0
2023/07/18 21:25:30,18-07-2023 21.44,2023-07-18 21:46:17,,21.0
23-07-2023 17.26,23-07-2023 17.52,2023-07-23 18:16:35,25.46,51.0
2023/05/24 19:22:12,24-05-2023 19.51,2023-05-24 19:55:01,29.76,22.0
27-08-2023 21.37,2023-08-27 22:02,2023-08-27 22:12:01,25.29,38.0
30-08-2023 05.18,30-08-2023 05.43,2023-08-30 05:57:31,24.94,45.0
30-03-2023 1.58,30-03-2023 2.07,2023-03-30 02:16:05.200000000,8.47,27.0
13-06-2023 13.21,13-06-2023 13.45,2023-06-13 13:50:19,23.74,48.0
29-01-2024 18.33,29-01-2024 19.09,2024-01-29 19:22:22,35.19,35.0
13-03-2024 13.33,13-03-2024 13.57,2024-03-13 14:00:54,,37.0
25-04-2023 00.16,25-04-2023 00.44,2023-04-25 00:56:53,28.85,32.0
16-07-2023 08.44,16-07-2023 08.50,2023-07-16 09:04:03,6.82,24.0
20-06-2023 05.46,20-06-2023 06.19,2023-06-20 06:26:42,33.29,48.0
05-08-2023 22.58,05-08-2023 23.23,2023-08-05 23:29:42,24.38,22.0
29-02-2024 03.52,29-02-2024 04.15,2024-02-29 04:28:25,22.97,39.0
28-07-2023 22.09,28-07-2023 22.36,2023-07-28 22:52:03,27.24,34.0
30-06-2023 14.16,30-06-2023 14.36,2023-06-30 14:47:25,20.5,20.0
14-06-2023 03.53,14-06-2023 04.10,2023-06-14 04:25:02,16.49,19.0
13-11-2023 13.19,13-11-2023 13.35,2023-11-13 13:44:53,16.3,27.0
08-01-2024 00.46,08-01-2024 01.08,2024-01-08 01:19:47,22.16,40.0
30-08-2023 01.14,30-08-2023 01.35,2023-08-30 01:45:47,21.12,29.0
28-10-2023 02.44,28-10-2023 03.12,2023-10-28 03:24:33,27.42,35.0
04-04-2023 22.20,04-04-2023 22.44,2023-04-04 22:53:54,23.79,33.0
15-02-2024 11.53,15-02-2024 12.17,2024-02-15 12:21:34,23.86,38.0
2023/04/18 04:43:56,18-04-2023 05.04,2023-04-18 05:20:55,20.99,38.0
10-08-2023 04.51,10-08-2023 05.13,2023-08-10 05:20:39,21.52,43.0
15-04-2023 10.03,15-04-2023 10.13,2023-04-15 10:26:47,9.99,10.0
2023/04/02 09:16:56,02-04-2023 09.34,2023-04-02 09:52:05,17.74,25.0
21-09-2023 18.01,21-09-2023 18.21,2023-09-21 18:31:40,20.06,38.0
05-11-2023 03.23,2023-11-05 03:32,2023-11-05 03:35:20,9.82,10.0
01-11-2023 14.50,01-11-2023 15.12,2023-11-01 15:22:43,22.35,31.0
12-07-2023 03.29,12-07-2023 04.00,2023-07-12 04:12:09,30.05,52.0
22-07-2023 13.27,22-07-2023 13.40,22-07-2023 13:46:42.570012,12.69,47.0
26-02-2024 09.23,26-02-2024 09.46,2024-02-26 09:58:12,23.25,31.0
2023/06/08 04:50:15,08-06-2023 05.11,2023-06-08 05:31:37,21.33,16.0
09-01-2024 00.18,09-01-2024 00.44,2024-01-09 01:03:49,25.86,43.0
09-05-2023 08.55,2023-05-09 09:21,2023-05-09 09:34:30,25.84,38.0
07-05-2023 14.32,07-05-2023 14.49,2023-05-07 14:58:08,17.47,34.0
30-03-2023 16.45,30-03-2023 16.53,2023-03-30 16:50:12.200000000,-2.93,27.0
2023/07/10 00:28:33,10-07-2023 00.57,2023-07-10 00:59:29,28.93,53.0
15-01-2024 08.07,2024-01-15 08:23,2024-01-15 08:39:15,16.52,33.0
,18-09-2023 20.25,2023-09-18 20:32:07,29.19,24.0
30-03-2023 17.34,30-03-2023 17.43,2023-03-30 17:51:59.599999999,8.11,16.0
30-03-2023 12.33,30-03-2023 12.38,2023-03-30 12:52:29.199999999,14.37,40.0
12-10-2023 12.04,12-10-2023 12.31,2023-10-12 12:40:35,27.49,47.0
30-03-2023 5.34,30-03-2023 5.34,2023-03-30 05:49:05.400000000,14.79,50.0
12-03-2024 21.30,12-03-2024 21.48,2024-03-12 22:06:03,,17.0
27-09-2023 15.33,27-09-2023 15.51,2023-09-27 16:09:40,18.35,24.0
11-04-2023 14.07,11-04-2023 14.27,2023-04-11 14:34:50,19.7,32.0
09-01-2024 10.31,09-01-2024 11.00,2024-01-09 11:13:58,29.05,39.0
21-04-2023 00.39,21-04-2023 01.05,2023-04-21 01:15:17,25.7,46.0
31-08-2023 15.23,31-08-2023 15.48,2023-08-31 16:02:14,25.7,30.0
,08-07-2023 02.54,2023-07-08 03:06:57,21.35,
30-03-2023 13.55,30-03-2023 13.56,2023-03-30 14:07:29.800000000,10.73,25.0
06-09-2023 07.39,06-09-2023 07.58,2023-09-06 08:14:50,18.18,29.0
30-03-2023 10.31,30-03-2023 10.37,2023-03-30 10:39:12.200000000,1.82,32.0
18-11-2023 06.02,18-11-2023 06.46,2023-11-18 07:00:45,43.92,
15-12-2023 05.03,15-12-2023 05.31,2023-12-15 05:46:38,28.93,31.0
2024/01/25 17:16:59,25-01-2024 17.35,2024-01-25 17:46:17,18.2,19.0
30-03-2023 10.31,30-03-2023 10.33,2023-03-30 10:44:02.000000000,10.65,32.0
,13-03-2024 21.26,2024-03-13 21:29:09,17.89,24.0
03-05-2023 11.41,03-05-2023 12.12,2023-05-03 12:31:43,30.76,59.0
30-03-2023 9.49,30-03-2023 9.49,2023-03-30 09:58:34.000000000,9.5,10.0
30-03-2023 12.33,30-03-2023 12.34,2023-03-30 12:41:15.400000000,7.14,40.0
30-03-2023 19.51,30-03-2023 19.51,2023-03-30 20:02:42.400000000,11.54,12.0
08-05-2023 04.13,08-05-2023 04.24,2023-05-08 04:35:23,11.23,13.0
15-07-2023 19.30,2023-07-15 20:03,2023-07-15 20:23:07,33.0,35.0
05-04-2023 00.33,05-04-2023 00.57,2023-04-05 01:12:10,24.36,41.0
28-06-2023 11.14,28-06-2023 11.27,2023-06-28 11:41:54,13.05,22.0
12-02-2024 03.20,12-02-2024 03.47,2024-02-12 03:59:32,27.02,17.0
04-08-2023 18.32,04-08-2023 19.05,2023-08-04 19:22:07,32.55,51.0
18-07-2023 06.18,18-07-2023 06.40,2023-07-18 06:50:21,21.24,38.0
07-08-2023 10.43,07-08-2023 10.54,2023-08-07 11:11:19,11.36,32.0
