arrival_time,start_time,finish_time,wait_time,queue_length
2024/09/23 11:32:00,23-09-2024 12.03,2024-09-23 12:15:15,31.8,50.0
16-05-2024 11.03,16-05-2024 11.23,2024-05-16 11:34:50,20.56,3.0
28-08-2024 09.55,28-08-2024 10.21,2024-08-28 10:41:38,26.61,26.0
20-07-2023 12.25,20-07-2023 12.48,2023-07-20 13:06:19,23.83,41.0
16-08-2023 13.55,16-08-2023 14.17,2023-08-16 14:18:45,,27.0
2024/06/13 12:10:00,13-06-2024 12.17,2024-06-13 12:18:48,7.14,25.0
28-11-2023 12.49,28-11-2023 13.18,2023-11-28 13:26:09,29.14,32.0
10-01-2024 12.29,10-01-2024 12.33,2024-01-10 12:40:25,4.38,32.0
10-05-2023 09.17,,2023-05-10 10:03:53,27.68,24.0
2023/04/26 13:50:00,26-04-2023 14.11,2023-04-26 14:22:48,21.24,28.0
12-08-2024 10.30,12-08-2024 11.00,2024-08-12 11:07:32,30.82,45.0
21-05-2024 14.26,21-05-2024 14.40,2024-05-21 14:49:39,14.64,45.0
14-01-2023 11.54,14-01-2023 12.15,2023-01-14 12:22:19,21.39,
2023/10/11 14:25:00,11-10-2023 14.41,2023-10-11 14:48:32,16.93,37.0
30-10-2023 12.30,30-10-2023 12.46,2023-10-30 12:53:46,16.91,33.0
11-03-2024 12.07,11-03-2024 12.39,2024-03-11 13:00:48,32.2,26.0
2023/05/08 12:05:00,08-05-2023 12.28,2023-05-08 12:37:02,23.54,48.0
14-02-2023 14.05,14-02-2023 14.46,2023-02-14 14:56:55,41.61,47.0
08-09-2023 14.02,08-09-2023 14.23,2023-09-08 14:35:20,21.15,43.0
04-09-2024 14.00,04-09-2024 14.29,2024-09-04 14:34:25,29.26,49.0
23-12-2023 13.00,23-12-2023 13.01,2023-12-23 13:02:00,1.0,47.0
25-10-2024 12.19,25-10-2024 12.44,2024-10-25 13:00:24,25.72,44.0
13-05-2023 11.29,13-05-2023 11.51,2023-05-13 12:08:27,22.21,16.0
07-10-2024 11.52,07-10-2024 12.18,2024-10-07 12:29:39,26.18,41.0
13-06-2024 12.38,13-06-2024 12.39,2024-06-13 12:51:21,1.73,40.0
29-05-2023 12.47,29-05-2023 13.06,2023-05-29 13:17:45,19.92,19.0
2023/03/22 11:30:00,22-03-2023 11.51,2023-03-22 12:01:22,21.72,20.0
10-07-2023 13.38,10-07-2023 13.57,2023-07-10 14:10:25,19.94,17.0
19-08-2024 13.44,19-08-2024 14.16,2024-08-19 14:34:50,32.44,54.0
21-10-2024 12.04,21-10-2024 12.25,2024-10-21 12:34:43,21.1,29.0
15-03-2023 14.02,15-03-2023 14.22,2023-03-15 14:26:18,20.36,8.0
24-09-2024 11.19,24-09-2024 11.42,2024-09-24 11:45:48,22.65,29.0
11-06-2024 13.08,11-06-2024 13.35,2024-06-11 13:45:11,27.18,36.0
05-12-2023 09.36,05-12-2023 09.37,2023-12-05 09:40:01,1.41,10.0
26-02-2024 12.15,26-02-2024 12.33,2024-02-26 12:42:39,18.55,33.0
09-11-2024 11.50,09-11-2024 12.12,2024-11-09 12:21:57,22.33,25.0
2023/03/18 11:16:00,18-03-2023 11.38,2023-03-18 11:48:04,22.16,26.0
2024/08/22 11:32:00,22-08-2024 11.39,2024-08-22 11:50:45,7.79,13.0
14-07-2023 10.34,14-07-2023 10.45,2023-07-14 10:54:41,11.09,32.0
05-01-2023 13.03,05-01-2023 13.23,2023-01-05 13:37:10,20.1,42.0
20-11-2024 11.58,20-11-2024 12.22,2024-11-20 12:31:24,24.02,31.0
25-01-2023 9.14,25-01-2023 09.47,2023-01-25 09:55:12,33.39,52.0
2024/01/31 10:37:00,31-01-2024 10.52,2024-01-31 10:54:34,15.02,24.0
2023/05/24 15:24:00,24-05-2023 15.44,2023-05-24 15:45:00,20.0,43.0
20-07-2024 13.00,20-07-2024 13.01,2024-07-20 13:02:00,1.0,
2023/02/28 09:27:00,28-02-2023 09.43,2023-02-28 09:55:00,16.11,37.0
24-04-2023 10.38,24-04-2023 10.48,2023-04-24 10:57:40,10.18,32.0
2023/03/01 15:08:00,01-03-2023 15.38,2023-03-01 15:45:00,30.86,46.0
22-05-2023 13.46,22-05-2023 14.24,2023-05-22 14:33:10,37.66,201.0
09-03-2024 10.19,09-03-2024 10.52,2024-03-09 11:05:29,33.21,39.0
16-02-2024 15.30,16-02-2024 15.44,2024-02-16 15:45:00,14.0,27.0
2023/06/06 14:09:00,06-06-2023 14.15,2023-06-06 14:29:50,6.88,25.0
30-05-2023 11.49,30-05-2023 12.08,2023-05-30 12:15:38,19.85,28.0
01-12-2023 09.01,01-12-2023 09.24,2023-12-01 09:43:37,23.21,27.0
12-06-2024 12.05,12-06-2024 12.29,2024-06-12 12:30:07,24.13,29.0
21-03-2024 11.50,21-03-2024 12.17,2024-03-21 12:21:47,27.31,48.0
2024/01/03 12:35:00,03-01-2024 12.36,2024-01-03 12:47:44,1.98,40.0
26-01-2024 15.33,26-01-2024 15.40,2024-01-26 15:45:00,,21.0
27-11-2023 15.32,27-11-2023 15.44,2023-11-27 15:45:00,12.0,51.0
01-04-2023 11.21,01-04-2023 11.39,2023-04-01 11:47:09,19.0,25.0
25-05-2024 13.00,25-05-2024 13.01,2024-05-25 13:02:00,1.0,17.0
15-04-2024 13.43,15-04-2024 14.05,2024-04-15 14:06:57,22.96,37.0
24-07-2024 12.32,24-07-2024 12.49,2024-07-24 13:01:00,,11.0
22-07-2023 12.33,22-07-2023 12.48,2023-07-22 13:00:00,15.5,40.0
30-08-2024 10.15,30-08-2024 10.42,2024-08-30 10:48:44,27.65,37.0
26-06-2023 14.32,26-06-2023 14.46,2023-06-26 14:55:59,14.15,28.0
02-11-2024 10.51,02-11-2024 11.02,2024-11-02 11:10:04,11.66,15.0
14-12-2023 10.41,14-12-2023 11.06,2023-12-14 11:17:16,25.26,40.0
2023/05/06 11:29:00,06-05-2023 12.00,2023-05-06 12:06:15,31.04,30.0
2024/02/12 12:17:00,12-02-2024 12.27,2024-02-12 12:34:35,10.29,25.0
25-06-2024 10.10,25-06-2024 10.36,2024-06-25 10:46:29,26.57,26.0
17-08-2024 12.47,17-08-2024 12.59,2024-08-17 13:00:00,12.0,31.0
2024/01/03 10:46:00,03-01-2024 11.05,2024-01-03 11:13:57,19.77,39.0
30-10-2024 9.16,30-10-2024 09.50,2024-10-30 10:05:12,34.1,49.0
21-10-2024 09.34,21-10-2024 10.05,2024-10-21 10:06:40,31.67,63.0
30-03-2024 13.00,30-03-2024 13.01,2024-03-30 13:02:00,1.0,23.0
14-10-2024 10.46,14-10-2024 10.57,2024-10-14 11:10:14,11.34,32.0
02-06-2023 11.24,02-06-2023 11.56,2023-06-02 12:03:14,32.94,42.0
05-01-2024 10.11,05-01-2024 10.40,2024-01-05 10:51:21,29.54,51.0
05-05-2023 11.40,05-05-2023 12.05,2023-05-05 12:22:07,25.11,47.0
2023/09/28 09:24:00,28-09-2023 09.38,2023-09-28 09:45:31,14.9,169.0
13-05-2023 12.21,13-05-2023 12.51,2023-05-13 13:00:00,30.83,33.0
04-09-2024 14.23,04-09-2024 14.41,2024-09-04 14:53:06,18.11,43.0
31-01-2023 09.19,31-01-2023 09.52,2023-01-31 10:05:36,33.48,40.0
07-03-2023 13.09,07-03-2023 13.34,2023-03-07 13:52:26,25.1,36.0
27-07-2024 13.00,27-07-2024 13.01,2024-07-27 13:02:00,1.0,25.0
08-05-2023 15.11,08-05-2023 15.20,2023-05-08 15:33:36,9.71,27.0
08-07-2024 12.26,08-07-2024 12.52,2024-07-08 13:08:29,26.52,41.0
01-08-2024 12.29,01-08-2024 12.40,2024-08-01 12:45:35,11.98,5.0
2024/07/23 10:32:00,23-07-2024 11.02,2024-07-23 11:11:44,30.15,39.0
05-11-2024 09.45,05-11-2024 09.55,2024-11-05 10:09:34,10.08,24.0
2024/03/11 11:39:00,11-03-2024 11.58,2024-03-11 12:16:23,19.46,33.0
28-06-2024 10.43,28-06-2024 10.56,2024-06-28 11:11:18,13.37,16.0
17-07-2023 13.46,17-07-2023 13.58,2023-07-17 14:10:52,12.75,25.0
27-01-2023 09.35,27-01-2023 09.49,2023-01-27 10:01:34,14.67,
13-12-2023 15.16,13-12-2023 15.44,2023-12-13 15:45:00,28.0,49.0
26-07-2024 14.02,26-07-2024 14.16,2024-07-26 14:25:44,14.08,10.0
22-06-2024 13.00,22-06-2024 13.01,2024-06-22 13:02:00,1.0,21.0
15-01-2024 12.54,15-01-2024 13.10,2024-01-15 13:22:21,16.77,22.0
19-07-2023 12.43,19-07-2023 12.44,2023-07-19 12:48:56,1.0,40.0
2024/11/27 14:18:00,27-11-2024 14.36,2024-11-27 14:51:27,18.85,32.0
15-11-2023 10.50,15-11-2023 10.57,2023-11-15 11:16:02,7.76,14.0
08-01-2024 12.58,08-01-2024 13.22,2024-01-08 13:31:47,24.15,29.0
2023/04/12 13:50:00,12-04-2023 14.14,2023-04-12 14:22:25,24.99,17.0
2024/03/12 10:26:00,12-03-2024 10.35,2024-03-12 10:49:03,9.73,32.0
12-04-2023 13.41,12-04-2023 13.56,2023-04-12 14:06:41,15.49,17.0
02-03-2024 11.20,02-03-2024 11.38,2024-03-02 11:47:37,18.9,30.0
02-08-2024 12.17,02-08-2024 12.30,2024-08-02 12:42:58,13.98,20.0
16-09-2024 14.16,16-09-2024 14.37,2024-09-16 14:48:03,21.38,31.0
05-06-2024 09.20,05-06-2024 09.48,2024-06-05 10:00:36,28.9,63.0
16-09-2024 13.48,16-09-2024 14.10,2024-09-16 14:14:18,22.61,27.0
06-02-2024 11.46,06-02-2024 12.21,2024-02-06 12:35:26,35.43,56.0
15-03-2023 11.13,15-03-2023 11.31,2023-03-15 11:45:58,,47.0
2023/12/21 11:18:00,21-12-2023 11.30,2023-12-21 11:41:29,12.69,13.0
2023/04/10 12:10:00,10-04-2023 12.32,2023-04-10 12:42:45,22.08,15.0
2024/07/03 12:24:00,03-07-2024 12.48,2024-07-03 12:57:44,24.43,0.0
28-09-2024 10.15,28-09-2024 10.37,2024-09-28 10:50:00,22.69,37.0
31-10-2023 13.46,31-10-2023 14.05,2023-10-31 14:24:10,19.33,36.0
09-01-2024 15.40,09-01-2024 15.44,2024-01-09 15:45:00,4.0,25.0
29-07-2024 15.45,29-07-2024 15.46,2024-07-29 15:47:00,1.0,25.0
18-04-2023 10.10,18-04-2023 10.30,2023-04-18 10:49:55,20.22,47.0
14-10-2024 13.42,14-10-2024 14.09,2024-10-14 14:21:27,27.84,38.0
20-01-2024 11.12,20-01-2024 11.32,2024-01-20 11:40:39,20.69,25.0
01-04-2024 12.46,01-04-2024 12.53,2024-04-01 13:03:08,7.65,40.0
27-03-2024 12.11,27-03-2024 12.28,2024-03-27 12:45:47,17.03,20.0
20-05-2023 13.00,20-05-2023 13.01,2023-05-20 13:02:00,1.0,30.0
19-10-2023 09.01,19-10-2023 09.30,2023-10-19 09:40:25,29.46,46.0
06-08-2024 12.18,06-08-2024 12.39,2024-08-06 12:40:51,21.31,36.0
2024/04/12 14:53:00,12-04-2024 15.20,2024-04-12 15:30:47,27.37,48.0
01-01-2024 10.29,01-01-2024 10.51,2024-01-01 11:04:18,22.05,29.0
10-02-2024 11.47,10-02-2024 12.12,2024-02-10 12:26:03,25.06,23.0
2024/04/23 11:36:00,23-04-2024 11.43,2024-04-23 11:55:51,7.78,13.0
25-05-2023 09.19,25-05-2023 09.52,2023-05-25 09:58:52,33.66,43.0
04-08-2023 11.35,04-08-2023 11.49,2023-08-04 12:07:13,14.93,31.0
22-06-2024 10.25,22-06-2024 10.40,2024-06-22 10:48:24,15.01,32.0
15-08-2023 10.11,15-08-2023 10.26,2023-08-15 10:37:31,15.62,19.0
17-05-2023 14.21,17-05-2023 14.38,2023-05-17 14:56:40,17.71,27.0
2024/01/27 12:26:00,27-01-2024 12.50,2024-01-27 13:00:00,24.96,44.0
2024/06/17 11:05:00,17-06-2024 11.16,2024-06-17 11:24:02,11.06,32.0
27-07-2024 13.00,27-07-2024 13.01,2024-07-27 13:02:00,1.0,28.0
24-11-2023 09.00,24-11-2023 09.28,2023-11-24 09:40:52,28.35,28.0
07-06-2023 12.53,07-06-2023 13.23,2023-06-07 13:32:02,30.88,57.0
22-06-2023 10.04,22-06-2023 10.21,2023-06-22 10:29:35,17.25,19.0
18-04-2024 13.02,18-04-2024 13.21,2024-04-18 13:30:00,19.63,0.0
27-04-2023 14.06,27-04-2023 14.21,2023-04-27 14:39:21,15.4,25.0
2024/03/20 14:34:00,20-03-2024 14.55,2024-03-20 15:09:00,21.1,15.0
13-06-2023 14.57,13-06-2023 15.19,2023-06-13 15:29:42,22.61,157.0
04-05-2024 13.00,04-05-2024 13.01,2024-05-04 13:02:00,1.0,30.0
22-08-2023 14.09,22-08-2023 14.32,2023-08-22 14:42:26,23.49,44.0
17-07-2023 13.27,17-07-2023 13.51,2023-07-17 14:03:04,24.79,39.0
31-05-2024 11.09,31-05-2024 11.23,2024-05-31 11:33:20,14.69,24.0
29-03-2024 11.45,29-03-2024 12.04,2024-03-29 12:13:57,19.61,23.0
01-02-2023 10.03,01-02-2023 10.28,2023-02-01 10:45:22,25.07,32.0
2024/04/16 11:28:00,16-04-2024 11.50,2024-04-16 11:54:14,21.45,30.0
20-08-2024 12.18,20-08-2024 12.23,2024-08-20 12:36:07,4.22,31.0
2023/02/22 13:00:00,22-02-2023 13.15,2023-02-22 13:27:40,,32.0
23-09-2024 14.06,23-09-2024 14.45,2024-09-23 15:04:17,39.61,54.0
02-10-2023 13.55,02-10-2023 14.03,2023-10-02 14:14:35,8.03,25.0
15-02-2023 12.02,15-02-2023 12.21,2023-02-15 12:33:31,19.95,45.0
04-09-2024 13.31,04-09-2024 13.51,2024-09-04 14:04:29,20.72,43.0
21-07-2023 14.27,21-07-2023 14.59,2023-07-21 15:15:25,32.09,53.0
26-12-2023 10.19,26-12-2023 10.35,2023-12-26 10:45:17,16.34,19.0
05-09-2023 10.00,05-09-2023 10.21,2023-09-05 10:35:39,21.74,30.0
18-10-2024 09.07,18-10-2024 09.33,2024-10-18 09:41:02,,32.0
2023/03/06 13:18:00,06-03-2023 13.41,2023-03-06 13:56:20,23.56,27.0
2023/09/14 09:00:00,14-09-2023 09.19,2023-09-14 09:33:59,,24.0
07-10-2024 11.13,07-10-2024 11.49,2024-10-07 12:01:11,36.19,36.0
20-11-2023 09.54,20-11-2023 10.23,2023-11-20 10:35:38,29.94,26.0
2023/09/08 13:40:00,08-09-2023 14.14,2023-09-08 14:28:13,34.86,75.0
23-11-2024 13.00,23-11-2024 13.01,2024-11-23 13:02:00,1.0,26.0
05-04-2024 15.45,05-04-2024 15.46,2024-04-05 15:47:00,1.0,25.0
27-05-2024 12.56,27-05-2024 13.24,2024-05-27 13:34:39,28.2,35.0
09-03-2024 13.00,09-03-2024 13.01,2024-03-09 13:02:00,1.0,32.0
07-12-2023 15.45,07-12-2023 15.46,2023-12-07 15:47:00,1.0,50.0
15-09-2023 09.00,15-09-2023 09.15,2023-09-15 09:23:55,15.47,26.0
21-06-2023 11.25,21-06-2023 11.42,2023-06-21 11:56:10,17.79,31.0
18-09-2024 14.21,18-09-2024 14.31,2024-09-18 14:44:48,10.57,17.0
21-04-2023 14.15,21-04-2023 14.32,2023-04-21 14:46:10,17.14,17.0
02-05-2024 13.56,02-05-2024 14.23,2024-05-02 14:33:26,26.26,30.0
08-12-2023 13.52,08-12-2023 13.57,2023-12-08 14:00:20,5.78,25.0
2024/06/22 10:29:00,22-06-2024 10.59,2024-06-22 11:11:01,30.73,32.0
2023/07/05 14:03:00,05-07-2023 14.12,2023-07-05 14:24:44,,17.0
22-04-2024 10.59,22-04-2024 11.16,2024-04-22 11:17:05,17.08,27.0
22-04-2024 10.41,22-04-2024 11.40,2024-04-22 11:56:49,59.47,32.0
04-12-2023 10.39,04-12-2023 10.53,2023-12-04 11:03:38,14.93,32.0
18-07-2024 13.25,18-07-2024 13.39,2024-07-18 13:49:19,14.94,20.0
13-07-2024 10.25,13-07-2024 10.34,2024-07-13 10:46:06,9.34,32.0
17-07-2024 13.53,17-07-2024 14.05,2024-07-17 14:14:44,12.42,171.0
09-12-2023 10.38,09-12-2023 11.01,2023-12-09 11:12:56,24.0,34.0
22-12-2023 15.41,22-12-2023 15.44,2023-12-22 15:45:00,3.0,25.0
2024/10/02 15:17:00,02-10-2024 15.39,2024-10-02 15:45:00,22.12,44.0
29-06-2024 13.00,29-06-2024 13.01,2024-06-29 13:02:00,1.0,27.0
16-12-2023 10.51,16-12-2023 11.14,2023-12-16 11:22:24,23.37,25.0
19-03-2024 09.07,19-03-2024 09.32,2024-03-19 09:42:18,25.03,63.0
05-01-2024 13.54,05-01-2024 14.30,2024-01-05 14:39:39,35.77,201.0
21-08-2024 13.14,21-08-2024 13.32,2024-08-21 13:41:19,18.61,20.0
24-05-2023 15.40,24-05-2023 15.44,2023-05-24 15:45:00,4.0,43.0
02-10-2024 10.33,02-10-2024 10.34,2024-10-02 10:35:45,1.0,32.0
11-06-2024 15.27,11-06-2024 15.44,2024-06-11 15:45:00,17.0,36.0
02-12-2023 09.49,02-12-2023 10.04,2023-12-02 10:17:33,15.04,24.0
27-05-2024 13.45,27-05-2024 14.02,2024-05-27 14:04:33,17.47,30.0
27-07-2024 11.58,27-07-2024 12.14,2024-07-27 12:25:22,16.91,38.0
12-09-2024 12.12,12-09-2024 12.31,2024-09-12 12:48:23,19.47,16.0
28-08-2024 12.50,28-08-2024 13.11,2024-08-28 13:18:48,21.14,29.0
12-03-2024 10.36,12-03-2024 11.00,2024-03-12 11:02:18,23.97,29.0
08-07-2024 11.34,08-07-2024 11.54,2024-07-08 12:02:38,20.94,11.0
25-11-2024 12.58,25-11-2024 13.18,2024-11-25 13:30:47,19.71,27.0
27-09-2024 15.25,27-09-2024 15.44,2024-09-27 15:45:00,19.0,58.0
20-07-2023 09.48,20-07-2023 09.56,2023-07-20 10:01:03,8.93,24.0
2024/02/21 10:13:00,21-02-2024 10.56,2024-02-21 11:05:20,43.22,44.0
05-04-2024 10.07,05-04-2024 10.26,2024-04-05 10:42:02,19.67,32.0
2023/08/18 09:51:00,18-08-2023 10.26,2023-08-18 10:27:24,35.0,
17-05-2024 14.19,17-05-2024 14.36,2024-05-17 14:53:09,17.66,25.0
13-06-2023 10.14,13-06-2023 10.27,2023-06-13 10:44:31,12.84,0.0
2024/02/09 13:28:00,09-02-2024 13.46,2024-02-09 13:56:18,18.45,200.0
22-04-2023 13.00,22-04-2023 13.01,2023-04-22 13:02:00,1.0,25.0
20-04-2024 12.57,20-04-2024 12.59,2024-04-20 13:00:00,1.2,
2023/10/31 15:45:00,31-10-2023 15.46,2023-10-31 15:47:00,1.0,43.0
11-11-2024 11.23,11-11-2024 11.46,2024-11-11 11:58:12,23.12,10.0
28-10-2024 11.42,28-10-2024 12.03,2024-10-28 12:17:47,21.8,
05-01-2024 14.42,05-01-2024 15.18,2024-01-05 15:28:46,36.7,55.0
09-09-2024 11.02,09-09-2024 11.18,2024-09-09 11:29:35,17.0,24.0
13-06-2023 11.57,13-06-2023 12.15,2023-06-13 12:32:35,18.66,33.0
09-08-2024 11.21,09-08-2024 11.36,2024-08-09 11:46:05,15.87,23.0
,06-11-2023 11.17,2023-11-06 11:26:42,16.73,125.0
2024/07/08 10:43:00,08-07-2024 11.13,2024-07-08 11:23:04,30.24,30.0
08-07-2023 13.00,08-07-2023 13.01,2023-07-08 13:02:00,1.0,0.0
31-01-2023 12.10,31-01-2023 12.23,2023-01-31 12:34:36,13.98,20.0
16-11-2024 13.00,16-11-2024 13.01,2024-11-16 13:02:00,1.0,43.0
07-03-2023 09.00,07-03-2023 09.15,2023-03-07 09:33:48,15.13,27.0
2023/12/26 09:07:00,26-12-2023 09.27,2023-12-26 09:34:07,20.2,32.0
18-05-2023 09.19,18-05-2023 09.35,2023-05-18 09:42:14,,32.0
01-08-2024 10.31,01-08-2024 11.06,2024-08-01 11:18:46,35.54,38.0
2024/04/03 12:23:00,03-04-2024 12.43,2024-04-03 12:55:33,20.07,28.0
2023/09/21 11:20:00,21-09-2023 11.31,2023-09-21 11:40:53,11.84,20.0
2023/02/17 12:02:00,17-02-2023 12.35,2023-02-17 12:45:47,33.62,35.0
10-01-2024 09.56,10-01-2024 10.19,2024-01-10 10:35:23,23.46,31.0
13-07-2024 13.00,13-07-2024 13.01,2024-07-13 13:02:00,1.0,27.0
20-12-2023 13.57,20-12-2023 14.17,2023-12-20 14:19:57,20.82,36.0
05-01-2023 14.41,05-01-2023 15.02,2023-01-05 15:14:32,21.17,28.0
2023/05/02 09:53:00,02-05-2023 10.09,2023-05-02 10:19:17,16.15,32.0
14-11-2024 12.54,14-11-2024 13.17,2024-11-14 13:27:57,23.02,37.0
28-06-2023 10.47,28-06-2023 11.08,2023-06-28 11:19:01,21.6,24.0
2023/09/08 12:58:00,08-09-2023 13.11,2023-09-08 13:28:30,13.58,29.0
2023/06/07 09:35:00,07-06-2023 10.00,2023-06-07 10:07:10,24.56,39.0
28-07-2023 10.35,28-07-2023 10.47,2023-07-28 10:58:19,12.31,32.0
2023/06/02 14:31:00,02-06-2023 14.52,2023-06-02 15:03:35,21.84,28.0
27-05-2023 13.00,27-05-2023 13.01,2023-05-27 13:02:00,1.0,49.0
14-01-2023 13.00,14-01-2023 13.01,2023-01-14 13:02:00,1.0,32.0
12-05-2023 14.22,12-05-2023 14.35,2023-05-12 14:51:27,13.62,18.0
2023/01/27 14:01:00,27-01-2023 14.29,2023-01-27 14:34:00,28.09,37.0
2024/07/08 15:45:00,08-07-2024 15.46,2024-07-08 15:47:00,1.0,25.0
20-04-2024 10.11,20-04-2024 10.31,2024-04-20 10:40:54,20.44,16.0
06-06-2024 09.54,06-06-2024 10.09,2024-06-06 10:17:21,15.13,16.0
10-07-2023 09.12,10-07-2023 09.34,2023-07-10 09:40:13,22.36,
15-11-2024 10.46,15-11-2024 10.56,2024-11-15 10:58:57,10.87,32.0
2023/01/24 14:14:00,24-01-2023 15.00,2023-01-24 15:12:25,46.74,71.0
12-01-2024 14.46,12-01-2024 15.17,2024-01-12 15:32:25,,
24-06-2024 12.30,24-06-2024 12.54,2024-06-24 13:08:21,24.95,28.0
08-03-2024 14.34,08-03-2024 14.54,2024-03-08 15:05:58,20.7,36.0
06-05-2024 14.27,06-05-2024 14.57,2024-05-06 15:08:24,30.5,62.0
30-09-2023 13.00,30-09-2023 13.01,2023-09-30 13:02:00,1.0,200.0
2023/09/08 13:46:00,08-09-2023 14.09,2023-09-08 14:20:22,23.17,27.0
23-03-2024 11.51,23-03-2024 12.18,2024-03-23 12:30:48,27.36,32.0
18-11-2024 15.00,18-11-2024 15.23,2024-11-18 15:35:02,23.48,45.0
06-11-2023 12.47,06-11-2023 12.58,2023-11-06 13:10:44,11.75,40.0
2023/01/05 14:27:00,05-01-2023 14.51,2023-01-05 15:03:34,24.38,27.0
2024/02/24 09:13:00,24-02-2024 09.26,2024-02-24 09:39:38,13.04,23.0
2023/11/21 14:08:00,21-11-2023 14.23,2023-11-21 14:39:13,15.11,17.0
26-04-2023 13.42,26-04-2023 14.08,2023-04-26 14:17:25,,44.0
2024/08/06 11:38:00,06-08-2024 12.00,2024-08-06 12:09:21,22.45,31.0
12-09-2023 14.44,12-09-2023 15.02,2023-09-12 15:11:18,18.26,37.0
14-09-2023 12.30,14-09-2023 12.52,2023-09-14 13:02:39,22.44,30.0
21-06-2023 13.57,21-06-2023 14.26,2023-06-21 14:32:37,29.68,37.0
06-12-2023 13.06,06-12-2023 13.15,2023-12-06 13:27:20,9.71,23.0
2024/05/30 15:45:00,30-05-2024 15.46,2024-05-30 15:47:00,1.0,13.0
2023/10/13 11:10:00,13-10-2023 11.26,2023-10-13 11:36:27,16.82,42.0
26-05-2023 12.03,26-05-2023 12.26,2023-05-26 12:33:46,23.63,32.0
16-07-2024 11.37,16-07-2024 12.06,2024-07-16 12:10:42,29.32,46.0
2024/09/11 10:28:00,11-09-2024 10.58,2024-09-11 11:01:14,30.2,35.0
2024/07/10 11:57:00,10-07-2024 12.20,2024-07-10 12:32:27,23.75,24.0
20-04-2024 13.00,20-04-2024 13.01,2024-04-20 13:02:00,1.0,0.0
06-05-2024 10.08,06-05-2024 10.20,2024-05-06 10:28:39,12.1,24.0
17-06-2024 09.27,17-06-2024 09.54,2024-06-17 10:00:20,27.59,54.0
2023/08/29 13:09:00,29-08-2023 13.23,2023-08-29 13:35:10,14.72,34.0
08-04-2024 9.57,08-04-2024 10.16,2024-04-08 10:27:32,19.21,32.0
03-03-2023 12.02,03-03-2023 12.36,2023-03-03 12:47:15,34.63,57.0
03-05-2024 11.01,03-05-2024 11.27,2024-05-03 11:37:14,26.48,51.0
11-03-2023 13.00,11-03-2023 13.01,2023-03-11 13:02:00,1.0,35.0
25-07-2024 09.00,25-07-2024 09.26,2024-07-25 09:46:18,26.32,32.0
2023/03/06 15:38:00,06-03-2023 15.41,2023-03-06 15:45:00,3.68,25.0
06-04-2023 10.13,06-04-2023 10.36,2023-04-06 10:43:28,23.47,28.0
14-02-2023 10.34,14-02-2023 10.42,2023-02-14 10:53:13,8.13,32.0
28-10-2023 10.37,28-10-2023 10.56,2023-10-28 11:07:07,19.69,18.0
2023/05/11 10:40:00,11-05-2023 10.52,2023-05-11 11:07:59,12.96,32.0
23-03-2024 13.00,23-03-2024 13.01,2024-03-23 13:02:00,1.0,47.0
16-06-2023 14.29,16-06-2023 14.44,2023-06-16 14:54:48,15.41,133.0
25-03-2023 09.11,25-03-2023 09.28,2023-03-25 09:45:15,17.31,24.0
19-04-2024 09.54,19-04-2024 10.13,2024-04-19 10:15:35,19.62,26.0
28-04-2023 11.28,28-04-2023 11.48,2023-04-28 11:58:38,20.89,32.0
28-01-2023 13.00,28-01-2023 13.01,2023-01-28 13:02:00,1.0,180.0
2023/05/10 10:27:00,10-05-2023 10.39,2023-05-10 10:50:59,12.07,32.0
2023/06/06 11:22:00,06-06-2023 11.44,2023-06-06 12:05:45,21.92,34.0
09-08-2023 13.30,09-08-2023 13.43,2023-08-09 13:52:45,1200.0,12.0
2023/05/19 11:49:00,19-05-2023 12.05,2023-05-19 12:21:46,16.36,29.0
12-11-2024 13.39,12-11-2024 14.02,2024-11-12 14:12:29,23.63,38.0
13-12-2023 10.29,13-12-2023 10.48,2023-12-13 11:09:12,19.25,32.0
2023/01/09 12:47:00,09-01-2023 13.23,2023-01-09 13:35:38,35.54,36.0
30-10-2024 10.15,30-10-2024 10.45,2024-10-30 10:52:04,30.92,
13-04-2024 09.56,13-04-2024 10.10,2024-04-13 10:26:12,14.18,24.0
,25-04-2023 14.11,2023-04-25 14:15:15,5.14,25.0
24-08-2024 10.50,24-08-2024 11.10,2024-08-24 11:19:51,20.71,37.0
17-01-2023 13.16,17-01-2023 13.29,2023-01-17 13:37:18,13.52,17.0
2023/07/13 09:55:00,13-07-2023 10.05,2023-07-13 10:14:31,10.56,15.0
02-09-2024 12.47,02-09-2024 13.06,2024-09-02 13:14:36,19.61,0.0
05-07-2024 13.34,05-07-2024 13.52,2024-07-05 14:06:09,18.98,30.0
08-11-2023 09.32,08-11-2023 09.33,2023-11-08 09:45:27,1.97,10.0
2023/11/11 09:00:00,11-11-2023 09.24,2023-11-11 09:30:42,24.19,38.0
12-08-2024 15.00,12-08-2024 15.16,2024-08-12 15:26:10,16.93,12.0
04-05-2023 13.57,04-05-2023 14.15,2023-05-04 14:32:37,18.32,17.0
03-02-2023 13.06,03-02-2023 13.28,2023-02-03 13:37:46,22.79,32.0
29-04-2023 09.34,29-04-2023 09.59,2023-04-29 10:06:22,25.75,51.0
05-06-2023 15.23,05-06-2023 15.44,2023-06-05 15:45:00,21.0,47.0
